id,filename,algorithm_sol,algorithm_sol_int,color_sol,time_sol,time,time_ratio,iterations_sol,iterations,iterations_ratio,random_seed,partitions,variability,probability,min_degree,avg_degree,max_degree,std_degree,color,nodes,edges,cheat,edge_node_ratio,node_edge_ratio,density
1042,../../graphs/col/U-500-0.9-300-0.4.col,TABU,0,201,1.706028,30,0.056867600000000004,104229,2616161,0.039840437954697744,4,300,0.000000,0.9,294,447.140000,499,46.842037,218,500,111785,1,223.57,0.004472872031131189,223122.86
1043,../../graphs/col/W-500-0.5-20-1.4.col,ILS,1,20,1.19671,3,0.39890333333333333,19430,29975,0.6482068390325271,4,20,1.000000,0.5,167,228.652000,278,23.911480,20,500,57163,1,114.326,0.00874691671185907,114097.348
1044,../../graphs/col/W-500-0.9-30-1.1.col,TABU,0,30,0.280651,7,0.040093,1561,480489,0.003248773645182304,1,30,1.000000,0.9,335,419.168000,460,33.772648,30,500,104792,1,209.584,0.004771356592106268,209164.832
1045,../../graphs/col/W-500-0.9--.10.col,TABU,0,128,20.160524,30,0.6720174666666666,1519813,2238391,0.6789756570679564,10,,,0.9,426,449.100000,466,7.326800,,500,112275,0,224.55,0.00445335114673792,224100.90000000002
1046,../../graphs/col/W-500-0.5-50-0.1.col,TABU,0,48,5.051487,7,0.721641,582219,764175,0.7618922367258808,1,50,0.000000,0.5,204,244.476000,283,13.762028,50,500,61119,1,122.238,0.00818076211979908,121993.524
1047,../../graphs/col/G-1000-0.5-130-0.1.col,HEA,2,90,30.657936,45,0.6812874666666666,1570467,2306302,0.6809459472350109,1,130,0.000000,0.5,445,495.606000,544,15.232950,123,1000,247803,1,247.803,0.004035463654596595,495110.394
1048,../../graphs/col/U-500-0.5--.4.col,TABU,0,123,6.510015,30,0.2170005,857481,3768601,0.22753297576474665,4,,,0.5,101,235.624000,390,65.203701,,500,58906,0,117.812,0.008488099684242691,117576.376
1049,../../graphs/col/W-500-0.1-5-1.1.col,HEA,2,5,0.022012,3,0.007337333333333334,432,86440,0.004997686256362795,1,5,1.000000,0.1,9,35.832000,67,11.894191,5,500,8958,1,17.916,0.05581603036392052,17880.168
1050,../../graphs/col/U-1000-0.5-180-0.5.col,HEA,2,148,11.690108,60,0.19483513333333333,10606,16849,0.6294735592616773,5,180,0.000000,0.5,202,493.102000,804,136.141175,174,1000,246551,1,246.551,0.004055955968542005,492608.898
1051,../../graphs/col/W-500-0.5-20-0.5.col,HEA,2,20,1.588751,3,0.5295836666666667,4863,72424,0.06714624986192422,5,20,0.000000,0.5,192,236.776000,278,14.006778,20,500,59194,1,118.388,0.008446802040747372,118151.224
1052,../../graphs/col/U-500-0.5-60-0.4.col,HEA,2,57,2.844329,15,0.18962193333333335,376735,2264866,0.16633875911422574,4,60,0.000000,0.5,95,243.840000,397,68.236313,60,500,60960,1,121.92,0.008202099737532808,121676.16
1053,../../graphs/col/U-1000-0.1-30-0.1.col,TABU,0,30,1.662147,7,0.23744957142857143,304276,1198550,0.2538700930290768,1,30,0.000000,0.1,35,102.304000,146,24.523898,30,1000,51152,1,51.152,0.01954957772912105,102201.696
1054,../../graphs/col/U-500-0.5-70-1.5.col,TABU,0,56,1.083196,15,0.07221306666666667,127543,2062464,0.061840109694035875,5,70,1.000000,0.5,102,235.684000,395,66.785898,66,500,58921,1,117.842,0.008485938799409379,117606.31599999999
1055,../../graphs/col/G-1000-0.5-30-1.3.col,ILS,1,49,6.914542,7,0.9877917142857143,66820,67061,0.9964062569899047,3,30,1.000000,0.5,363,465.676000,537,39.514491,30,1000,232838,1,232.838,0.004294831599652977,465210.32399999996
1056,../../graphs/col/G-500-0.9-30-1.2.col,TABU,0,30,0.077453,7,0.011064714285714285,0,445913,0.0,2,30,1.000000,0.9,341,418.160000,459,33.791218,30,500,104540,1,209.08,0.004782858236081882,208661.84000000003
1057,../../graphs/col/U-1000-0.9-100-0.3.col,HEA,2,100,1.128175,20,0.056408749999999994,0,31,0.0,3,100,0.000000,0.9,566,883.930000,995,97.132812,100,1000,441965,1,441.965,0.002262622605862455,883046.07
1058,../../graphs/col/G-500-0.5-40-0.4.col,HEA,2,45,6.378949,7,0.9112784285714286,633041,681043,0.9295169321173553,4,40,0.000000,0.5,205,243.324000,280,11.333800,40,500,60831,1,121.662,0.00821949335042988,121418.676
1059,../../graphs/col/W-1000-0.5-60-0.3.col,TABU,0,89,15.270122,20,0.7635061000000001,1013589,1322908,0.766182531211543,3,60,0.000000,0.5,433,491.278000,550,19.470509,60,1000,245639,1,245.639,0.0040710147818546726,490786.722
1060,../../graphs/col/U-1000-0.5-170-0.3.col,HEA,2,147,15.380326,60,0.25633876666666666,258902,322649,0.8024261658954468,3,170,0.000000,0.5,203,496.772000,797,139.073427,167,1000,248386,1,248.386,0.004025991803080689,496275.228
1061,../../graphs/col/G-1000-0.5-80-0.3.col,TABU,0,90,16.988686,20,0.8494343000000001,1202517,1391242,0.8643478273370125,3,80,0.000000,0.5,444,493.568000,537,15.798968,80,1000,246784,1,246.784,0.004052126556016598,493074.432
1062,../../graphs/col/U-500-0.5-100-1.4.col,TABU,0,69,5.694859,15,0.37965726666666666,769142,2123003,0.36228964349084763,4,100,1.000000,0.5,96,242.452000,401,67.605944,83,500,60613,1,121.226,0.00824905548314718,120983.548
1063,../../graphs/col/U-1000-0.5-80-1.4.col,HEA,2,79,1.940195,20,0.09700974999999999,45042,116854,0.38545535454498775,4,80,1.000000,0.5,223,479.996000,805,129.373830,80,1000,239998,1,239.998,0.0041667013891782435,479516.00399999996
1064,../../graphs/col/U-1000-0.9--.4.col,TABU,0,613,7.177203,60,0.11962005,0,1919056,0.0,4,,,0.9,575,892.946000,999,97.398640,,1000,446473,0,446.473,0.002239777097383268,892053.054
1065,../../graphs/col/W-1000-0.5-50-1.1.col,ILS,1,70,6.583725,7,0.9405321428571429,179030,188998,0.9472587011502768,1,50,1.000000,0.5,383,480.946000,559,30.349944,50,1000,240473,1,240.473,0.004158471013377801,480465.054
1066,../../graphs/col/G-500-0.5--.9.col,HEA,2,50,9.025165,30,0.30083883333333333,1037470,3511524,0.2954472189283058,9,,,0.5,214,250.236000,292,11.164780,,500,62559,0,125.118,0.007992455122364487,124867.764
1067,../../graphs/col/U-500-0.9-200-1.3.col,TABU,0,143,0.413736,30,0.0137912,6182,3158260,0.0019574069265988234,3,200,1.000000,0.9,291,442.836000,499,47.617025,154,500,110709,1,221.418,0.004516344651293029,220975.16400000002
1068,../../graphs/col/G-500-0.9-80-1.1.col,HEA,2,75,8.143502,15,0.5429001333333333,40071,82219,0.4873690995998492,1,80,1.000000,0.9,379,435.036000,463,18.460192,78,500,108759,1,217.518,0.004597320681506818,217082.964
1069,../../graphs/col/U-1000-0.5-150-1.4.col,HEA,2,117,13.193808,45,0.2931957333333334,486952,539065,0.9033270570339383,4,150,1.000000,0.5,228,485.784000,811,130.517843,140,1000,242892,1,242.892,0.004117056140177528,485298.216
1070,../../graphs/col/U-500-0.5-110-1.4.col,HEA,2,74,0.749226,21,0.03567742857142857,19673,2420510,0.00812762599617436,4,110,1.000000,0.5,96,242.852000,401,67.670275,89,500,60713,1,121.426,0.008235468515803864,121183.148
1071,../../graphs/col/G-1000-0.5--.9.col,TABU,0,91,33.522592,60,0.5587098666666667,2460032,4418625,0.5567415202693146,9,,,0.5,454,500.694000,558,16.205998,,1000,250347,0,250.347,0.003994455695494653,500193.30600000004
1072,../../graphs/col/U-1000-0.5-170-1.2.col,TABU,0,125,8.485545,60,0.14142575,634198,5151294,0.1231143087542664,2,170,1.000000,0.5,203,493.608000,803,137.823504,150,1000,246804,1,246.804,0.0040517981880358505,493114.392
1073,../../graphs/col/W-500-0.9-60-0.5.col,ILS,1,60,0.952776,15,0.0635184,7799,37966,0.20542063951957015,5,60,0.000000,0.9,418,441.448000,473,8.001456,60,500,110362,1,220.724,0.004530544933944655,220282.552
1074,../../graphs/col/U-500-0.9-300-1.5.col,TABU,0,170,16.050919,30,0.5350306333333333,1542426,2770368,0.5567585244992723,5,300,1.000000,0.9,298,441.032000,499,48.061949,186,500,110258,1,220.516,0.004534818335177493,220074.968
1075,../../graphs/col/W-500-0.9--.3.col,TABU,0,129,14.565677,30,0.4855225666666667,1060992,2224537,0.4769495854643011,3,,,0.9,426,449.100000,472,7.326254,,500,112275,0,224.55,0.00445335114673792,224100.90000000002
1076,../../graphs/col/W-1000-0.5-40-1.3.col,ILS,1,60,6.893148,7,0.9847354285714286,115724,116070,0.9970190402343413,3,40,1.000000,0.5,359,472.664000,554,39.165560,40,1000,236332,1,236.332,0.00423133557876208,472191.336
1077,../../graphs/col/U-1000-0.5-200-1.3.col,TABU,0,141,1.212543,60,0.02020905,26375,4202133,0.006276574301670128,3,200,1.000000,0.5,205,493.770000,799,138.821645,164,1000,246885,1,246.885,0.004050468841768435,493276.23
1078,../../graphs/col/U-1000-0.5-190-1.5.col,HEA,2,134,9.10634,60,0.15177233333333331,91332,211387,0.43206062813701884,5,190,1.000000,0.5,201,489.908000,801,135.531308,159,1000,244954,1,244.954,0.004082399144329139,489418.092
1079,../../graphs/col/G-1000-0.1--.1.col,TABU,0,21,1.584137,60,0.026402283333333332,344716,10280254,0.03353185631405605,1,,,0.1,68,99.764000,129,9.273635,,1000,49882,0,49.882,0.020047311655506998,99664.23599999999
1080,../../graphs/col/U-1000-0.1--.3.col,ILS,1,55,0.063172,60,0.0010528666666666667,0,54000,0.0,3,,,0.1,32,106.254000,151,25.179863,,1000,53127,0,53.127,0.01882282078792328,106147.746
1081,../../graphs/col/U-1000-0.9-200-1.4.col,TABU,0,181,2.74375,60,0.04572916666666667,41453,3237679,0.012803307554578449,4,200,1.000000,0.9,548,879.342000,999,98.388521,190,1000,439671,1,439.671,0.002274427924516286,878462.6579999999
1082,../../graphs/col/G-500-0.9-100-1.4.col,ILS,1,87,3.421827,15,0.22812179999999999,124848,206593,0.6043186361590179,4,100,1.000000,0.9,383,439.488000,462,14.636046,97,500,109872,1,219.744,0.004550749963594,219304.512
1083,../../graphs/col/W-500-0.5-40-0.4.col,TABU,0,46,4.926113,7,0.7037304285714285,552469,794515,0.6953537692806303,4,40,0.000000,0.5,203,243.308000,285,13.356689,40,500,60827,1,121.654,0.008220033866539531,121410.692
1084,../../graphs/col/U-500-0.5-70-1.4.col,TABU,0,58,3.566281,15,0.23775206666666668,556578,2305996,0.2413612165849377,4,70,1.000000,0.5,96,240.288000,398,67.117159,66,500,60072,1,120.144,0.008323345318950593,119903.712
1085,../../graphs/col/U-1000-0.5-50-1.2.col,ILS,1,50,0.350632,7,0.05009028571428571,1192,102063,0.011679060972144656,2,50,1.000000,0.5,199,481.452000,792,135.112086,50,1000,240726,1,240.726,0.0041541005126160034,480970.548
1086,../../graphs/col/U-1000-0.9--.8.col,TABU,0,597,6.919817,60,0.11533028333333334,537,1565544,0.0003430117582131195,8,,,0.9,555,883.392000,999,103.879663,,1000,441696,0,441.696,0.0022640005795841484,882508.608
1087,../../graphs/col/U-1000-0.5-50-1.4.col,TABU,0,50,1.036177,7,0.1480252857142857,77290,643929,0.12002876093482356,4,50,1.000000,0.5,219,473.864000,802,128.417061,50,1000,236932,1,236.932,0.0042206202623537555,473390.136
1088,../../graphs/col/W-1000-0.9--.4.col,ILS,1,236,53.188321,60,0.8864720166666668,1662109,1874178,0.8868469270261415,4,,,0.9,861,899.100000,934,11.268008,,1000,449550,0,449.55,0.0022244466688911132,898200.9
1089,../../graphs/col/W-500-0.1-10-0.2.col,HEA,2,12,0.164841,3,0.054946999999999996,52718,680255,0.07749740905983786,2,10,0.000000,0.1,20,44.912000,72,8.875599,10,500,11228,1,22.456,0.04453152832205201,22411.088
1090,../../graphs/col/U-1000-0.5-130-0.4.col,ILS,1,120,3.28812,45,0.07306933333333333,185487,462114,0.4013879692024046,4,130,0.000000,0.5,229,489.766000,810,131.240540,129,1000,244883,1,244.883,0.004083582772181001,489276.234
1091,../../graphs/col/U-500-0.5-40-1.1.col,ILS,1,40,0.065773,7,0.009396142857142856,2,19800,0.00010101010101010101,1,40,1.000000,0.5,88,240.852000,404,67.998074,40,500,60213,1,120.426,0.008303854649328217,120185.148
1092,../../graphs/col/U-500-0.5-80-1.2.col,HEA,2,67,0.437791,15,0.029186066666666666,7954,2090946,0.003804019807302532,2,80,1.000000,0.5,94,242.032000,404,67.341421,76,500,60508,1,121.016,0.008263370132874991,120773.96800000001
1093,../../graphs/col/W-500-0.5-20-1.1.col,TABU,0,20,1.183444,3,0.3944813333333333,18608,180534,0.10307199751847297,1,20,1.000000,0.5,154,226.668000,283,26.938481,20,500,56667,1,113.334,0.00882347750895583,113107.33200000001
1094,../../graphs/col/U-500-0.1--.3.col,TABU,0,34,0.008786,30,0.00029286666666666667,6,9760459,6.14725188641231e-07,3,,,0.1,15,53.068000,80,13.225255,,500,13267,0,26.534,0.03768749528906309,26480.932
1095,../../graphs/col/W-500-0.5--.1.col,HEA,2,50,12.260776,30,0.40869253333333333,1526447,3629994,0.4205095104840394,1,,,0.5,199,249.500000,289,13.101679,,500,62375,0,124.75,0.008016032064128256,124500.5
1096,../../graphs/col/G-500-0.9-140-0.5.col,TABU,0,110,21.782268,30,0.7260755999999999,1755663,2389869,0.734627295471007,5,140,0.000000,0.9,423,445.636000,463,6.736431,131,500,111409,1,222.818,0.004487967758439623,222372.364
1097,../../graphs/col/U-500-0.5--.5.col,TABU,0,128,5.050081,30,0.16833603333333333,667414,3918546,0.1703218489715318,5,,,0.5,105,241.860000,389,67.036501,,500,60465,0,120.93,0.008269246671628214,120688.14000000001
1098,../../graphs/col/G-1000-0.9-20-0.3.col,TABU,0,20,0.223997,3,0.07466566666666667,0,20613,0.0,3,20,0.000000,0.9,810,854.030000,889,11.771198,20,1000,427015,1,427.015,0.0023418381087315435,853175.97
1099,../../graphs/col/G-1000-0.1-10-0.5.col,TABU,0,14,2.66112,3,0.8870399999999999,275488,281485,0.9786951347318685,5,10,0.000000,0.1,64,90.274000,119,8.857817,10,1000,45137,1,45.137,0.022154773245895827,90183.726
1100,../../graphs/col/G-500-0.5-50-1.5.col,HEA,2,37,4.593845,7,0.6562635714285714,435871,714457,0.6100731044695482,5,50,1.000000,0.5,190,238.180000,281,16.275737,48,500,59545,1,119.09,0.008397010664203543,118851.82
1101,../../graphs/col/G-1000-0.5-90-1.4.col,ILS,1,76,16.736929,20,0.83684645,917126,1084590,0.8455969536875686,4,90,1.000000,0.5,397,487.574000,535,21.591585,88,1000,243787,1,243.787,0.004101941448887759,487086.42600000004
1102,../../graphs/col/U-1000-0.5-170-1.1.col,TABU,0,131,2.334798,60,0.038913300000000005,144891,5371664,0.02697320606798936,1,170,1.000000,0.5,198,493.544000,815,135.066228,151,1000,246772,1,246.772,0.00405232360235359,493050.456
1103,../../graphs/col/G-1000-0.5-30-1.5.col,ILS,1,47,6.713685,7,0.9590978571428571,62478,64913,0.9624882535085422,5,30,1.000000,0.5,357,465.510000,542,37.334460,30,1000,232755,1,232.755,0.00429636312861163,465044.49
1104,../../graphs/col/U-500-0.9-300-1.3.col,ILS,1,173,0.401074,30,0.013369133333333333,0,87855,0.0,3,300,1.000000,0.9,292,444.684000,499,47.391942,190,500,111171,1,222.342,0.004497575806640221,221897.31600000002
1105,../../graphs/col/G-1000-0.5-130-0.5.col,TABU,0,90,27.000599,45,0.6000133111111111,1975579,3289748,0.6005259369410666,5,130,0.000000,0.5,443,495.416000,543,15.586306,121,1000,247708,1,247.708,0.004037011319779741,494920.584
1106,../../graphs/col/G-1000-0.9-50-1.4.col,TABU,0,50,0.975216,7,0.13931657142857143,1221,242618,0.00503260269229818,4,50,1.000000,0.9,746,863.500000,922,39.756534,50,1000,431750,1,431.75,0.0023161551823972205,862636.5
1107,../../graphs/col/W-1000-0.5-50-1.3.col,ILS,1,70,6.601484,7,0.9430691428571428,230837,239644,0.9632496536529185,3,50,1.000000,0.5,362,477.464000,569,34.776841,50,1000,238732,1,238.732,0.004188797480019436,476986.536
1108,../../graphs/col/G-500-0.5-40-0.5.col,HEA,2,40,6.602586,7,0.9432265714285714,581073,601033,0.9667905090069929,5,40,0.000000,0.5,209,242.784000,276,11.196845,40,500,60696,1,121.392,0.008237775141689732,121149.216
1109,../../graphs/col/W-500-0.9-60-1.3.col,TABU,0,61,3.57111,15,0.238074,268915,1494309,0.17995943275453738,3,60,1.000000,0.9,363,432.344000,463,22.468949,60,500,108086,1,216.172,0.004625946005958219,215739.656
1110,../../graphs/col/U-1000-0.5-80-0.3.col,HEA,2,80,2.132811,20,0.10664054999999999,4138,47019,0.08800697590335822,3,80,0.000000,0.5,202,493.426000,791,138.152830,80,1000,246713,1,246.713,0.004053292692318605,492932.57399999996
1111,../../graphs/col/U-1000-0.9-500-1.5.col,TABU,0,314,3.35711,120,0.027975916666666666,165,6523415,2.5293500413510407e-05,5,500,1.000000,0.9,569,886.810000,999,97.875819,341,1000,443405,1,443.405,0.0022552745232913476,885923.19
1112,../../graphs/col/G-500-0.9-100-1.5.col,HEA,2,83,10.302564,15,0.6868376,130824,287039,0.45577081859956314,5,100,1.000000,0.9,382,437.140000,463,18.013228,93,500,109285,1,218.57,0.004575193301917006,218132.86
1113,../../graphs/col/G-1000-0.9--.1.col,ILS,1,237,46.052549,60,0.7675424833333333,1401026,1925195,0.727731995979628,1,,,0.9,865,898.910000,929,9.684828,,1000,449455,0,449.455,0.0022249168437329654,898011.09
1114,../../graphs/col/U-1000-0.5-30-1.4.col,ILS,1,30,0.182879,7,0.026125571428571432,0,30868,0.0,4,30,1.000000,0.5,207,463.128000,799,127.320240,30,1000,231564,1,231.564,0.004318460555181289,462664.872
1115,../../graphs/col/G-1000-0.5-20-1.4.col,ILS,1,28,2.889386,3,0.9631286666666666,15662,15983,0.9799161609209786,4,20,1.000000,0.5,350,455.202000,532,41.719602,20,1000,227601,1,227.601,0.004393653806441975,454746.798
1116,../../graphs/col/U-1000-0.5-170-0.5.col,HEA,2,147,8.481784,60,0.14136306666666665,1036,1546,0.6701164294954722,5,170,0.000000,0.5,202,492.928000,803,136.121500,164,1000,246464,1,246.464,0.004057387691508699,492435.072
1117,../../graphs/col/U-1000-0.9-400-1.3.col,HEA,2,287,15.383178,120,0.12819315,378292,492251,0.7684941219012252,3,400,1.000000,0.9,570,887.044000,999,97.952285,310,1000,443522,1,443.522,0.0022546795874838228,886156.956
1118,../../graphs/col/G-1000-0.5-110-1.1.col,TABU,0,80,18.15414,30,0.6051380000000001,1103062,1879549,0.5868758941639723,1,110,1.000000,0.5,423,490.292000,548,18.746379,96,1000,245146,1,245.146,0.004079201781795339,489801.708
1119,../../graphs/col/U-500-0.5-30-1.3.col,TABU,0,29,0.039574,7,0.005653428571428571,0,997145,0.0,3,30,1.000000,0.5,99,228.712000,407,63.691012,30,500,57178,1,114.356,0.008744622057434677,114127.288
1120,../../graphs/col/U-1000-0.9-600-1.1.col,TABU,0,345,3.68138,120,0.030678166666666666,7,6272117,1.1160506093875481e-06,1,600,1.000000,0.9,583,889.648000,999,97.547958,379,1000,444824,1,444.824,0.002248080139560815,888758.3520000001
1121,../../graphs/col/G-1000-0.5-120-1.5.col,TABU,0,79,13.976248,30,0.46587493333333335,799118,2092738,0.38185286452484735,5,120,1.000000,0.5,418,489.882000,548,20.106618,97,1000,244941,1,244.941,0.0040826158136040925,489392.118
1122,../../graphs/col/U-500-0.9-200-1.2.col,HEA,2,149,7.080688,30,0.23602293333333335,595267,606119,0.9820959250576207,2,200,1.000000,0.9,304,446.360000,499,46.519871,160,500,111590,1,223.18,0.0044806882337126985,222733.64
1123,../../graphs/col/G-1000-0.1-10-1.2.col,TABU,0,10,1.999045,3,0.6663483333333333,166891,213580,0.7813980709804289,2,10,1.000000,0.1,47,83.808000,119,13.528678,10,1000,41904,1,41.904,0.023864070255822833,83724.19200000001
1124,../../graphs/col/U-1000-0.5-20-1.2.col,ILS,1,20,0.133367,3,0.04445566666666667,0,20442,0.0,2,20,1.000000,0.5,179,456.572000,784,132.333642,20,1000,228286,1,228.286,0.0043804701120524255,456115.428
1125,../../graphs/col/W-1000-0.5-70-1.5.col,TABU,0,69,19.81631,20,0.9908155000000001,1071621,1072347,0.9993229803412514,5,70,1.000000,0.5,382,483.732000,557,29.791210,70,1000,241866,1,241.866,0.004134520767697816,483248.26800000004
1126,../../graphs/col/G-500-0.9-120-1.4.col,TABU,0,95,6.012257,20,0.30061285,373291,1607199,0.2322618418752127,4,120,1.000000,0.9,390,440.812000,464,14.053920,108,500,110203,1,220.406,0.004537081567652423,219965.188
1127,../../graphs/col/G-500-0.5-20-1.5.col,ILS,1,20,0.835751,3,0.2785836666666667,13048,23635,0.5520626189972498,5,20,1.000000,0.5,161,227.168000,271,20.783065,20,500,56792,1,113.584,0.008804056909423862,113356.83200000001
1128,../../graphs/col/U-1000-0.5--.6.col,TABU,0,251,24.763744,60,0.41272906666666664,1489156,3753187,0.396771064164935,6,,,0.5,218,494.134000,807,136.896275,,1000,247067,0,247.067,0.004047485095136137,493639.86600000004
1129,../../graphs/col/W-500-0.5--.10.col,TABU,0,50,8.401013,30,0.2800337666666667,1041659,3632580,0.2867545931541769,10,,,0.5,207,249.500000,293,13.044616,,500,62375,0,124.75,0.008016032064128256,124500.5
1130,../../graphs/col/W-1000-0.5-50-1.5.col,ILS,1,68,6.595146,7,0.9421637142857142,181403,192453,0.9425833839950534,5,50,1.000000,0.5,357,478.474000,545,32.171095,50,1000,239237,1,239.237,0.004179955441674992,477995.526
1131,../../graphs/col/U-1000-0.5-200-1.5.col,HEA,2,134,8.983007,60,0.14971678333333335,20249,92597,0.21867879088955366,5,200,1.000000,0.5,201,490.138000,801,135.517537,163,1000,245069,1,245.069,0.004080483455679829,489647.86199999996
1132,../../graphs/col/G-1000-0.5-90-0.1.col,TABU,0,91,9.290039,20,0.46450195,559863,1366248,0.40978138668821473,1,90,0.000000,0.5,445,493.882000,557,15.739253,90,1000,246941,1,246.941,0.00404955029743947,493388.118
1133,../../graphs/col/W-1000-0.9-90-1.3.col,ILS,1,90,15.790703,20,0.7895351500000001,63942,154450,0.41399805762382647,3,90,1.000000,0.9,771,876.522000,924,32.307051,90,1000,438261,1,438.261,0.002281745352655153,875645.478
1134,../../graphs/col/W-1000-0.5-90-1.3.col,TABU,0,75,17.881738,20,0.8940868999999999,1066088,1176582,0.9060889933723276,3,90,1.000000,0.5,386,486.956000,555,26.732266,85,1000,243478,1,243.478,0.004107147257657776,486469.044
1135,../../graphs/col/W-1000-0.1-20-0.5.col,HEA,2,21,0.249389,3,0.08312966666666667,33910,557819,0.06079032804547712,5,20,0.000000,0.1,60,94.924000,145,13.294218,20,1000,47462,1,47.462,0.021069487168682316,94829.076
1136,../../graphs/col/U-1000-0.5-100-1.3.col,HEA,2,93,2.760145,20,0.13800725,860,1165,0.7381974248927039,3,100,1.000000,0.5,205,488.634000,795,138.170880,99,1000,244317,1,244.317,0.004093043054719893,488145.36600000004
1137,../../graphs/col/G-1000-0.9-20-1.1.col,HEA,2,20,0.269099,3,0.08969966666666666,0,333,0.0,1,20,1.000000,0.9,683,826.088000,900,59.177565,20,1000,413044,1,413.044,0.0024210495734110654,825261.912
1138,../../graphs/col/U-1000-0.5-50-0.2.col,ILS,1,50,0.373083,7,0.05329757142857143,0,53564,0.0,2,50,0.000000,0.5,199,488.860000,794,136.497254,50,1000,244430,1,244.43,0.0040911508407314974,488371.14
1139,../../graphs/col/G-1000-0.5-110-0.5.col,TABU,0,91,12.373964,30,0.41246546666666667,836402,2249132,0.3718776843689032,5,110,0.000000,0.5,441,494.700000,547,14.767803,109,1000,247350,1,247.35,0.004042854255104104,494205.3
1140,../../graphs/col/U-1000-0.5-70-1.3.col,HEA,2,68,5.948273,20,0.29741365000000003,237053,279464,0.8482416339850571,3,70,1.000000,0.5,203,484.052000,793,137.832729,70,1000,242026,1,242.026,0.004131787493905613,483567.94800000003
1141,../../graphs/col/G-1000-0.9-250-0.5.col,TABU,0,206,119.693699,120,0.9974474916666666,3763456,3764376,0.9997556035847641,5,250,0.000000,0.9,866,895.746000,921,9.138134,242,1000,447873,1,447.873,0.0022327758092137726,894850.254
1142,../../graphs/col/U-500-0.1--.2.col,TABU,0,33,0.006947,30,0.00023156666666666667,0,10444534,0.0,2,,,0.1,18,52.160000,76,12.222700,,500,13040,0,26.08,0.03834355828220859,26027.839999999997
1143,../../graphs/col/G-1000-0.5--.5.col,TABU,0,91,31.110868,60,0.5185144666666667,2295989,4401974,0.5215816813093399,5,,,0.5,452,499.390000,550,15.774787,,1000,249695,0,249.695,0.004004885960872264,498890.61
1144,../../graphs/col/U-500-0.5-40-0.1.col,TABU,0,40,0.056772,7,0.008110285714285714,71,1196839,5.9322933159765014e-05,1,40,0.000000,0.5,101,247.088000,401,67.706841,40,500,61772,1,123.544,0.008094282199054588,123296.912
1145,../../graphs/col/U-500-0.9-250-1.5.col,TABU,0,158,5.62853,30,0.18761766666666665,498251,2943353,0.16928006936306994,5,250,1.000000,0.9,297,439.964000,499,48.584099,171,500,109991,1,219.982,0.004545826476711731,219542.036
1146,../../graphs/col/W-1000-0.9--.5.col,TABU,0,237,53.154409,60,0.8859068166666667,1649444,1868409,0.8828067088094738,5,,,0.9,861,899.100000,927,11.202946,,1000,449550,0,449.55,0.0022244466688911132,898200.9
1147,../../graphs/col/W-500-0.9-90-1.2.col,ILS,1,83,2.105394,15,0.1403596,56672,110990,0.5106045589692765,2,90,1.000000,0.9,376,436.968000,467,19.825211,88,500,109242,1,218.484,0.004576994196371359,218047.032
1148,../../graphs/col/U-500-0.5-60-1.5.col,HEA,2,49,1.305801,15,0.0870534,143674,2140424,0.06712408382638206,5,60,1.000000,0.5,100,234.492000,395,66.624304,58,500,58623,1,117.246,0.008529075618784436,117011.508
1149,../../graphs/col/G-500-0.5-30-0.4.col,ILS,1,30,2.39326,7,0.34189428571428576,105577,123341,0.855976520378463,4,30,0.000000,0.5,207,241.164000,277,11.325065,30,500,60291,1,120.582,0.008293111741387603,120340.836
1150,../../graphs/col/W-500-0.5-30-1.1.col,ILS,1,30,1.180702,7,0.16867171428571429,44774,63661,0.7033191435886964,1,30,1.000000,0.5,169,232.872000,281,22.874257,30,500,58218,1,116.436,0.008588409083101446,116203.12800000001
1151,../../graphs/col/W-500-0.9-120-1.5.col,TABU,0,89,3.812902,20,0.19064509999999998,166523,1811792,0.09191066082640834,5,120,1.000000,0.9,379,439.276000,464,17.068797,104,500,109819,1,219.638,0.004552946211493458,219198.72400000002
1152,../../graphs/col/U-500-0.5-100-0.4.col,TABU,0,77,12.19721,15,0.8131473333333333,1720732,2089925,0.8233462923310645,4,100,0.000000,0.5,96,245.600000,396,68.475923,95,500,61400,1,122.8,0.008143322475570033,122554.4
1153,../../graphs/col/U-1000-0.9-600-0.2.col,TABU,0,391,31.017447,120,0.258478725,1406161,5647998,0.24896627088040754,2,600,0.000000,0.9,556,889.536000,999,99.207675,432,1000,444768,1,444.768,0.002248363191596518,888646.4639999999
1154,../../graphs/col/W-1000-0.1-20-1.4.col,TABU,0,18,1.354893,3,0.45163099999999995,244779,478562,0.511488584551218,4,20,1.000000,0.1,44,90.984000,140,16.103843,20,1000,45492,1,45.492,0.021981886925173656,90893.01599999999
1155,../../graphs/col/G-500-0.9-80-1.2.col,HEA,2,76,11.647354,15,0.7764902666666667,350632,361809,0.9691080100273901,2,80,1.000000,0.9,372,435.180000,461,19.555961,80,500,108795,1,217.59,0.004595799439312469,217154.82
1156,../../graphs/col/G-1000-0.5-120-0.3.col,TABU,0,91,14.641153,30,0.4880384333333333,994864,2209583,0.4502496624928776,3,120,0.000000,0.5,452,495.654000,550,16.311293,119,1000,247827,1,247.827,0.004035072853240365,495158.346
